Material_Pair,Core_Formula,Shell_Formula,Master_Consensus_Score,Master_Confidence_Index_%,Score_Delta,DualTree_Score,MultiParadigm_Score,DualTree_Agreement_%,MultiParadigm_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry,Core_a_A,Shell_a_A,Lattice_Mismatch_pct,Strain_Decay_Factor,Synthesizability_Index,Synthesis_Regime
Ba2Tl2O5 / Ba3Tb(BO2)9,Ba2Tl2O5,Ba3Tb(BO2)9,0.6428987662694725,77.36359051265464,0.0274159833596828,0.6291907745896311,0.656606757949314,70.90609315142225,88.18266255299191,1.0156169977268188,5.1728,4.1572,15.94269133886722,-1.1663744247252086,-0.139228326758395,4.7113,4.2127,10.583066244985455,0.5271471708660558,0.5440331479859468,Requires Buffer Layer (High Dislocation Risk)
Ba(DyTe2)2 / Ba3B6O11F2,Ba(DyTe2)2,Ba3B6O11F2,0.6328388973738561,79.20190544004272,0.0244089193011713,0.6206344377232704,0.6450433570244418,73.2408686625621,89.12614556497547,1.041616997726819,5.252710526336427,4.2111,16.384847293223228,-1.428506140616884,-0.1810690793379402,3.663,3.991,8.954408954408963,0.5817341388362156,0.5438315453622313,Requires Buffer Layer (High Dislocation Risk)
Ba2FeMoO6 / Al2Pb3F12,Ba2FeMoO6,Al2Pb3F12,0.6525274766978469,72.1784448405397,0.0441984307056488,0.6304282613450225,0.6746266920506714,65.85944046313396,85.17283895408353,1.1591169977268192,5.2252,4.0661000000000005,16.232185176768496,-0.7445529756764704,-0.2691276653304149,4.736,4.2594,10.063344594594584,0.5439856843677177,0.5437700456622501,Requires Buffer Layer (High Dislocation Risk)
AgHg2AsO4 / AlH3NCl3,AgHg2AsO4,AlH3NCl3,0.6101448937949243,81.135702051576,0.0239601856331809,0.5981648009783338,0.6221249866115147,76.28813724997312,89.9667651777741,0.9995169977268192,5.1434,4.1439,15.781001777992866,-0.2337924897916639,-0.0423031443808972,4.1625,4.329,4.000000000000003,0.7850561775518294,0.5431844377860444,Semi-Coherent (Moderate Strain Risk)
Ba3NbAs3O / Ba2B11H7O22,Ba3NbAs3O,Ba2B11H7O22,0.632344115864142,77.29570761884213,0.0263896022652938,0.619149314731495,0.6455389169967889,70.62278739845263,88.15881106985795,1.323916997726819,5.6652,4.3413,18.725422882466763,-1.0568146834126977,-0.0050445719024255,4.0931,3.737,8.70000732940802,0.5907570414782812,0.543027311572884,Requires Buffer Layer (High Dislocation Risk)
Ba2YCoO5 / Ba2YC2(O2F)3,Ba2YCoO5,Ba2YC2(O2F)3,0.6263378534933739,79.02876089141067,0.027002668460515,0.6128365192631163,0.6398391877236314,73.52434132074457,88.91960036277611,1.0272169977268188,5.263999999999999,4.236800000000001,16.447548766982095,-0.3864122240873016,0.003351586102719,4.7072,4.3614,7.346193065941548,0.6411802370825354,0.5428152784575758,Requires Buffer Layer (High Dislocation Risk)
Ba2Tl2O5 / Ba(PO3)2,Ba2Tl2O5,Ba(PO3)2,0.6176923503712983,80.3191693076675,0.0203287572211748,0.6075279717607108,0.6278567289818857,74.23739573728147,89.73428333302212,1.0156169977268188,5.4349,4.4193,17.40684437120676,-1.016210284179892,0.1316724368112596,4.7113,4.3882,6.857979750811863,0.6604011834458159,0.5413215774029285,Requires Buffer Layer (High Dislocation Risk)
AgAs3H2O9 / AlH11SO10,AgAs3H2O9,AlH11SO10,0.6157266162823086,78.8582625535321,0.024473462491432,0.6034898850365926,0.6279633475280246,72.7626596605653,88.91056914760433,1.091616997726819,5.3941,4.3025,17.176424784435866,-0.2153479969214957,-0.2266356769320162,4.366,4.1376,5.231333027943191,0.7286981827085125,0.5402632579529864,Requires Buffer Layer (High Dislocation Risk)
Ba3(NaSb2)2 / Ba2CaP4(H3O8)2,Ba3(NaSb2)2,Ba2CaP4(H3O8)2,0.6059632976660593,81.82191342787443,0.0211817362079844,0.595372429562067,0.6165541657700515,76.82419467976878,90.36090280889104,1.194216997726819,5.4657,4.2715,17.581490207109955,-1.6730711856691285,-0.1803815989699169,4.07,3.8994,4.191646191646199,0.7760063354484168,0.5391569200218409,Semi-Coherent (Moderate Strain Risk)
Ba3AlAs3 / Ba2CaP4(H3O8)2,Ba3AlAs3,Ba2CaP4(H3O8)2,0.6002934698909306,82.45837312662933,0.0219441344851631,0.589321402648349,0.6112655371335122,77.98028668856986,90.6366114540004,1.1875169977268192,5.4657,4.2782,17.581490207109955,-1.5194071762931,0.1306156794913748,3.7687,3.8994,3.4680393769734934,0.8107330972449439,0.5358788108083745,Semi-Coherent (Moderate Strain Risk)
Ba(SmTe2)2 / Ba3B6O11F2,Ba(SmTe2)2,Ba3B6O11F2,0.6362796549369932,79.33047064160569,0.0253980293503759,0.6235806402618053,0.6489786696121812,73.6401151792045,89.15551427910187,1.051116997726819,5.252710526336427,4.2016,16.384847293223228,-1.4122038325216426,-0.0912509520182787,3.6075,3.991,10.630630630630636,0.5256324087900822,0.5356291418511416,Requires Buffer Layer (High Dislocation Risk)
Ba2Ge2Se5 / Ba2DyCl7,Ba2Ge2Se5,Ba2DyCl7,0.6056898011313905,81.40191606282444,0.0227389107661724,0.5943203457483043,0.6170592565144767,76.64359096137542,89.94836068717227,1.5466208727092796,5.4194,3.8727,15.683323903982268,-1.4838489241979154,0.0745474733390141,5.8789,6.0236,2.4613448094031245,0.8616454869352597,0.5350647012108325,Semi-Coherent (Moderate Strain Risk)
Ba3TaAs3O / Al2H16S3O20,Ba3TaAs3O,Al2H16S3O20,0.6173358343348948,79.85929075003656,0.0248586203509595,0.604906524159415,0.6297651445103746,74.42331425377837,89.36686513288335,1.3373169977268191,5.6055,4.2682,18.38077615890793,-0.194768084235773,-0.1261421676584977,4.0931,4.348,6.22755368791381,0.6860759122521889,0.5342037834651177,Requires Buffer Layer (High Dislocation Risk)
Ba2InCuO4 / Ba2CaP4(H3O8)2,Ba2InCuO4,Ba2CaP4(H3O8)2,0.6556418810367701,75.2386750052179,0.0342100128599177,0.6385368746068113,0.6727468874667291,68.85150284762264,86.95602468331865,1.3662169977268188,5.4657,4.0995,17.581490207109955,-0.3366020990311975,-0.1816075131113551,4.5464,3.8994,14.231039943691718,0.42274846736919736,0.5331984632925638,Requires Buffer Layer (High Dislocation Risk)
Ba3SrEr2(MoO6)2 / Al2Pb3F12,Ba3SrEr2(MoO6)2,Al2Pb3F12,0.6240303428703713,77.83643113367042,0.0328975771020018,0.6075815543193704,0.6404791314213722,72.8591780628373,88.1091522623571,1.2443169977268191,5.2252,3.9809,16.232185176768496,-0.1584960501764705,-0.1844055364364842,4.5112,4.2594,5.581663415499189,0.7134159585224655,0.5324188202772661,Requires Buffer Layer (High Dislocation Risk)
Ba(HoTe2)2 / Ba3B6O11F2,Ba(HoTe2)2,Ba3B6O11F2,0.6301672830741581,79.4843905131423,0.0260293979146155,0.6171525841168504,0.6431819820314659,74.02436159872028,89.19286558032798,1.0404169977268192,5.252710526336427,4.2123,16.384847293223228,-1.4364935975216435,-0.1842461363150773,3.6538,3.991,9.228748152608249,0.5721584798897592,0.5321881555710469,Requires Buffer Layer (High Dislocation Risk)
Ba2Ge2Se5 / Ba2HoCl7,Ba2Ge2Se5,Ba2HoCl7,0.6045119757875275,81.00496745688116,0.0238282316649757,0.5925978599550396,0.6164260916200153,76.18297531317728,89.78160199690954,1.5466208727092796,5.4559,3.9092,15.870599506934466,-1.48050820453125,0.0831883761383403,5.8789,6.0199,2.398407865417,0.8649326158313135,0.5321572926264013,Semi-Coherent (Moderate Strain Risk)
Ba3NbAs3O / Al2H16S3O20,Ba3NbAs3O,Al2H16S3O20,0.6172869189407602,79.25316947004423,0.0247983961397357,0.6048877208708923,0.629686117010628,73.44592930511735,89.09106644289281,1.323916997726819,5.6055,4.2816,18.38077615890793,-0.2193512507774395,-0.0959454409566517,4.0931,4.348,6.22755368791381,0.6860759122521889,0.5309793064040339,Requires Buffer Layer (High Dislocation Risk)
Ba2YCoO5 / Ba4Bi3F17,Ba2YCoO5,Ba4Bi3F17,0.6031027542451776,79.21923727857724,0.0279463731008351,0.58912956769476,0.6170759407955951,74.1034270413672,88.89012616677279,1.0272169977268188,4.9991,3.9719,14.995201535508638,-0.6944965196527728,-0.2423777033661471,4.7072,4.7946,1.8567301155676346,0.8937473303567192,0.5307090152135027,Coherent Epitaxy (Low Strain Risk)
Ba(YTe2)2 / Ba3B6O11F2,Ba(YTe2)2,Ba3B6O11F2,0.6313411357967582,78.49339088776888,0.0259004523453775,0.6183909096240694,0.6442913619694469,72.42898996578322,88.7319326047292,1.061316997726819,5.252710526336427,4.1914,16.384847293223228,-1.4195893525216443,-0.1950183709500405,3.6538,3.991,9.228748152608249,0.5721584798897592,0.52812870823269,Requires Buffer Layer (High Dislocation Risk)
Ba(DyTe2)2 / Ba3B6H2O13,Ba(DyTe2)2,Ba3B6H2O13,0.6305338793121134,77.36273517489167,0.0298202798324747,0.615623739395876,0.6454440192283507,71.42095873376545,88.06028699157932,1.041616997726819,5.0891,4.0475,15.483711135885049,-1.1036027745089303,-0.2291043854231006,3.663,3.942,7.616707616707627,0.6307720013537961,0.5277972043089298,Requires Buffer Layer (High Dislocation Risk)
AlCuGeSe4 / Ba(ClO4)2,AlCuGeSe4,Ba(ClO4)2,0.5889030336213998,82.74136452038894,0.0259062452571862,0.5759499109928068,0.601856156249993,79.40764339226608,90.47613651603407,1.1459169977268189,5.4454,4.2995,14.536388917989578,-0.3676104448295463,-0.1940923363181765,5.3016,5.402,1.8937679191187657,0.8917468749892806,0.527398327999535,Coherent Epitaxy (Low Strain Risk)
Ba2MnMoO6 / Ba(PO3)2,Ba2MnMoO6,Ba(PO3)2,0.6291433482963493,76.10684011925815,0.0265955355219394,0.6158455805353796,0.6424411160573191,69.00436771315246,87.3681226474021,1.520474388087488,5.4349,3.9144,16.422348067260046,-0.3513023656830842,-0.2721745350500715,4.6694,4.3882,6.02218700475436,0.6946533646146298,0.5272957150928979,Requires Buffer Layer (High Dislocation Risk)
Ba3Cr2O8 / Ba4Bi3F17,Ba3Cr2O8,Ba4Bi3F17,0.6033208676209473,78.8609734701534,0.0317213305624124,0.587460202339741,0.6191815329021535,74.36039272902033,88.52861011549923,1.4032169977268192,4.9991,3.5959000000000003,14.995201535508638,-0.8735605898237129,-0.0057565560777552,4.8242,4.7946,0.6135732349405143,0.9635593634623956,0.5247594627880604,Coherent Epitaxy (Low Strain Risk)
Ba2Zr6BCl17 / Ba3Tm(BO2)9,Ba2Zr6BCl17,Ba3Tm(BO2)9,0.6780308699341904,72.277054406686,0.0458136233370747,0.655124058265653,0.7009376816027277,66.2139835091854,85.28064306358216,1.3409169977268192,5.2676,3.9267,16.467591779378182,-0.8135960599017791,0.0226908090763235,5.4162,4.2233,22.02466674051918,0.2638189153748804,0.522860164376114,Requires Buffer Layer (High Dislocation Risk)
AcFeO3 / Al11TlO17,AcFeO3,Al11TlO17,0.6532077807694341,76.06892933339239,0.0421898514926187,0.6321128550231248,0.6743027065157435,71.85103478796665,86.9882288217072,1.263816997726819,5.323600000000001,4.0598,16.780212773097965,-0.4435167744568944,-0.0685748066407211,4.5658,3.8927,14.742213850803806,0.4098746335078482,0.5215924924068438,Requires Buffer Layer (High Dislocation Risk)
Ba3In2O6 / Ba4Bi3F17,Ba3In2O6,Ba4Bi3F17,0.6040932704211046,77.01757303955294,0.0362526836032923,0.5859669286194584,0.6222196122227508,72.36776760427863,87.46162279549742,1.107916997726819,4.9991,3.8912,14.995201535508638,-1.001261040359844,-0.2688630756578947,4.7259,4.7946,1.4536913603757964,0.9158081977804678,0.5211584624731207,Coherent Epitaxy (Low Strain Risk)
Ba(TbTe2)2 / Ba3B6O11F2,Ba(TbTe2)2,Ba3B6O11F2,0.6329658816088268,78.86673642661742,0.0249334002128648,0.6204991815023944,0.6454325817152592,72.81688605667352,88.94998493210747,1.0413169977268188,5.252710526336427,4.2114,16.384847293223228,-1.420404097402599,-0.1711069952984756,3.6075,3.991,10.630630630630636,0.5256324087900822,0.5208072890192482,Requires Buffer Layer (High Dislocation Risk)
Ba3NbAs3O / AlH10SO9F,Ba3NbAs3O,AlH10SO9F,0.6051952911553745,74.72515378967292,0.0082729610163578,0.6093317716635535,0.6010588106471956,64.12157727958699,86.57544085607654,1.323916997726819,5.459199999999999,4.1353,17.544680452886684,-0.213043091931818,-0.3325272652528232,4.0931,4.1709,1.9007598152989147,0.8913697371664682,0.5203701922477626,Coherent Epitaxy (Low Strain Risk)
Ba(HoTe2)2 / Ba3B6H2O13,Ba(HoTe2)2,Ba3B6H2O13,0.628289763766394,78.04629605008884,0.0288538894425122,0.613862819045138,0.6427167084876502,72.33488307191556,88.39540293064333,1.0404169977268192,5.0891,4.0487,15.483711135885049,-1.1115902314136898,-0.2323955837676291,3.6538,3.942,7.887678581203137,0.6205155872641689,0.5202405494856365,Requires Buffer Layer (High Dislocation Risk)
Ba2SmMoO6 / Al2Pb3F12,Ba2SmMoO6,Al2Pb3F12,0.636644300588468,77.40693070660488,0.0295644266405172,0.6218620872682094,0.6514265139087266,71.4272774083377,88.10300534631293,1.1639169977268191,5.2252,4.0613,16.232185176768496,-0.2276863591764706,-0.1262403663851476,4.736,4.2594,10.063344594594584,0.5439856843677177,0.5193452548776736,Requires Buffer Layer (High Dislocation Risk)
Ba2GdMoO6 / Al2Pb3F12,Ba2GdMoO6,Al2Pb3F12,0.6380937253255792,77.60124212346909,0.029694169018143,0.6232466408165076,0.6529408098346506,71.77957300000809,88.17255682475869,1.1637169977268191,5.2252,4.0615,16.232185176768496,-0.2050825616764715,-0.1063892650498584,4.7656,4.2594,10.62195736108779,0.5259082977372371,0.519293362436262,Requires Buffer Layer (High Dislocation Risk)
Ba2InSbSe5 / Ba2HoCl7,Ba2InSbSe5,Ba2HoCl7,0.5948240087339886,79.18217872060089,0.010908908284573,0.589369554591702,0.6002784628762751,70.95211015832798,89.15888342725073,1.0234169977268193,5.4559,4.4325,17.526026148831015,-1.4364766904571766,-0.3352284263959391,5.8583,6.0199,2.758479422358022,0.8462943867251821,0.5190398019774366,Semi-Coherent (Moderate Strain Risk)
Ba(SmTe2)2 / Ba3B6H2O13,Ba(SmTe2)2,Ba3B6H2O13,0.6323849564861528,77.74980779114722,0.0283387907901294,0.6182155610910881,0.6465543518812176,71.73459438909656,88.30021415157027,1.051116997726819,5.0891,4.038,15.483711135885049,-1.087300466413689,-0.1357602773650321,3.6075,3.942,9.27234927234928,0.5706511903802212,0.5138608855386508,Requires Buffer Layer (High Dislocation Risk)
Ba(YTe2)2 / Ba3B6H2O13,Ba(YTe2)2,Ba3B6H2O13,0.6287583859092697,77.06188881568113,0.0297365301153316,0.6138901208516039,0.6436266509669355,70.93090122192565,87.9164453134256,1.061316997726819,5.0891,4.0278,15.483711135885049,-1.0946859864136906,-0.243855206316103,3.6538,3.942,7.887678581203137,0.6205155872641689,0.5135746841509252,Requires Buffer Layer (High Dislocation Risk)
Ba3(TaS4)2 / AcCl3,Ba3(TaS4)2,AcCl3,0.6185448258260826,79.68732390518167,0.0251767099650672,0.605956470843549,0.6311331808086162,74.21285966167368,89.27794881567831,1.000616997726819,5.0865,4.0859000000000005,15.469499303872531,-1.0979153151378298,0.0667417215301402,5.6703,6.0587,6.849725764068918,0.6607310478286202,0.5130699149622322,Requires Buffer Layer (High Dislocation Risk)
Ba2Mn(AsO4)2 / Al2Pb3F12,Ba2Mn(AsO4)2,Al2Pb3F12,0.6307085332444049,75.67524130654273,0.0303157383086266,0.6155506640900916,0.6458664023987183,68.82383634854412,87.2583943242443,1.498186441755564,5.2252,3.727,15.86965555303055,-0.7881305865279287,0.1371075932385296,4.5418,4.2594,6.21779911048483,0.6864809207755134,0.5118130323060371,Requires Buffer Layer (High Dislocation Risk)
Ba2FeMoO6 / Ba3B6O11F2,Ba2FeMoO6,Ba3B6O11F2,0.6577382660709086,72.99512728982762,0.0440807928440477,0.6356978696488846,0.6797786624929324,67.14108585561169,85.58129223532028,1.1591169977268192,5.252710526336427,4.0936,16.384847293223228,-0.7062416465454535,-0.2223470783662302,4.736,3.991,15.730574324324317,0.3860842200642469,0.5114058217317784,Requires Buffer Layer (High Dislocation Risk)
Ba2YCoO5 / Ba3Tm(BO2)9,Ba2YCoO5,Ba3Tm(BO2)9,0.6292210255929542,78.37875850870675,0.0280293180993481,0.6152063665432801,0.6432356846426283,72.68087997914512,88.59715024999728,1.0272169977268188,5.2676,4.2404,16.467591779378182,-0.329767861621864,-0.1128195453259126,4.7072,4.2233,10.279996600951739,0.536901947445082,0.5100360511273665,Requires Buffer Layer (High Dislocation Risk)
Ba(TmTe2)2 / Ba3B6O11F2,Ba(TmTe2)2,Ba3B6O11F2,0.6268499954672051,79.6189386252285,0.0239848646160364,0.6148575631591868,0.6388424277752233,73.8316102405754,89.31942244070873,1.039516997726819,5.252710526336427,4.2132,16.384847293223228,-1.4518530068073563,-0.2110035127693914,3.626,3.991,10.066188637617216,0.5438920917391905,0.5100072428203095,Requires Buffer Layer (High Dislocation Risk)
Ba2InCuO4 / AlPO4,Ba2InCuO4,AlPO4,0.6393989378164269,74.991155832823,0.0309027336773097,0.623947570977772,0.6548503046550818,67.81399719860394,86.9509751913861,1.3662169977268188,5.6178,4.2516,18.45154623957488,-0.901922882162698,-0.2448019569103396,4.5464,4.0145,11.699366531761399,0.4927212527085814,0.5093722775401933,Requires Buffer Layer (High Dislocation Risk)
Ba2V3HO9 / Ba2YC2(O2F)3,Ba2V3HO9,Ba2YC2(O2F)3,0.6057714550802253,80.72524443782324,0.0299741206472864,0.5907843947565822,0.6207585154038686,76.96928487073227,89.47007753409392,0.9943169977268193,5.263999999999999,4.2697,16.447548766982095,-0.4778460485595235,0.1566152188678361,4.6127,4.3614,5.448002254644796,0.7192083855028258,0.509301662914245,Requires Buffer Layer (High Dislocation Risk)
Ba2V3HO9 / Ba4Bi3F17,Ba2V3HO9,Ba4Bi3F17,0.6060781215036946,79.78118059278958,0.0319770447229316,0.5900895991422287,0.6220666438651603,75.9753716299838,88.85786947834208,0.9943169977268193,4.9991,4.0048,14.995201535508638,-0.7859303441249947,-0.0769576508190171,4.6127,4.7946,3.94346044615951,0.7877461726094169,0.50829181243865,Semi-Coherent (Moderate Strain Risk)
Ba(ErTe2)2 / Ba3B6O11F2,Ba(ErTe2)2,Ba3B6O11F2,0.626371123114773,80.16786275460028,0.0246937130292951,0.6140242666001254,0.6387179796294206,74.84583757304628,89.54941718041408,1.0403169977268183,5.252710526336427,4.212400000000001,16.384847293223228,-1.4395209325216465,-0.2034944449719875,3.6075,3.991,10.630630630630636,0.5256324087900822,0.5049749720916029,Requires Buffer Layer (High Dislocation Risk)
Au2Se3O10 / Ba(AlCl4)2,Au2Se3O10,Ba(AlCl4)2,0.6055795017879237,81.02145093822834,0.0245373683680578,0.5933108176038948,0.6178481859719527,76.32817502430053,89.79085057625991,1.214816997726819,5.3891,4.1743,17.148148571559226,-1.3895139036827615,0.2148144599094458,5.3379,5.624,5.359785683508483,0.7230571358656052,0.5042556088491013,Requires Buffer Layer (High Dislocation Risk)
Ba3In2O6 / Al2Pb3F12,Ba3In2O6,Al2Pb3F12,0.6291760100037407,78.18810681558425,0.0267013665206328,0.6158253267434243,0.6425266932640571,72.14173734518585,88.52448394822308,1.107916997726819,5.2252,4.1173,16.232185176768496,-0.7437661888279856,0.1648410366016564,4.7259,4.2594,9.871135656700309,0.550348421753864,0.5035876154097735,Requires Buffer Layer (High Dislocation Risk)
Ba(LuTe2)2 / Ba3Si2(B3O8)2,Ba(LuTe2)2,Ba3Si2(B3O8)2,0.6231098459868589,78.96347664039656,0.0358437478035712,0.6051879720850732,0.6410317198886445,75.38513919076745,88.41295154506744,1.3820169977268193,5.4031,4.021100000000001,17.227122381477397,-1.4141125189550268,0.1335704160553082,3.6075,3.8989,8.077616077616074,0.613425919523057,0.5020839827397553,Requires Buffer Layer (High Dislocation Risk)
Ba2V3HO9 / Ba3Tm(BO2)9,Ba2V3HO9,Ba3Tm(BO2)9,0.6152714717339218,80.53897445446401,0.0283306981645583,0.6011061226516426,0.629436820816201,76.26844222071882,89.5060127349525,0.9943169977268193,5.2676,4.2733,16.467591779378182,-0.4212016860940859,0.0412093698078768,4.6127,4.2233,8.441910377869798,0.6000540299754733,0.49893244879217236,Requires Buffer Layer (High Dislocation Risk)
Ba3Zr6BeCl18 / Ba3Tm(BO2)9,Ba3Zr6BeCl18,Ba3Tm(BO2)9,0.6759626529633187,69.87673504573625,0.055754973063623,0.6480851664315072,0.7038401394951302,64.41559099666433,83.58992251385489,1.2822169977268187,5.2676,3.9854,16.467591779378182,-0.8515050471774201,-0.2241180308124654,5.4707,4.2233,22.8014696473943,0.2517071642827316,0.4989189725777562,Requires Buffer Layer (High Dislocation Risk)
AgRh(SO4)2 / Al2H16S3O20,AgRh(SO4)2,Al2H16S3O20,0.6255152063569653,78.96172909131214,0.026061293495475,0.6124845596092279,0.6385458531047029,73.27353896448241,88.87573914503336,1.4293169977268192,5.6055,4.1762,18.38077615890793,-0.2703972475135516,-0.0830419999042191,4.8311,4.348,9.999793007803612,0.5460812651877992,0.49830615132937395,Requires Buffer Layer (High Dislocation Risk)
Ag2PHO4 / B5H4NO8,Ag2PHO4,B5H4NO8,0.6399366512195168,75.46742959300337,0.0354935287529665,0.6221898868430336,0.6576834155960001,69.50157747737995,86.98763611064237,1.5818709676048333,5.7298,4.1479,16.387360888277687,-0.5980527347263573,-0.0721087779358229,3.9451,3.4533,12.466097183848317,0.47038730067673545,0.4977073811240369,Requires Buffer Layer (High Dislocation Risk)
Ba3Cr2O8 / Ba2P2O7,Ba3Cr2O8,Ba2P2O7,0.6323053191709068,75.438283492676,0.032245202199346,0.6161827180712338,0.6484279202705798,68.8461404085634,87.05757335058118,1.4032169977268192,5.1483,3.7451,15.807777426493834,-0.5935125736413571,0.1117994179060639,4.8242,4.4602,7.545292483727869,0.6335032206939374,0.4976235308207912,Requires Buffer Layer (High Dislocation Risk)
Ba4Sb2O / Ba3Tm(BO2)9,Ba4Sb2O,Ba3Tm(BO2)9,0.5954368889805686,84.68207239630193,0.0199322492314252,0.5854707643648559,0.6054030135962811,81.07973259639843,91.728876461279,0.8908169977268193,5.2676,4.3768,16.467591779378182,-1.542064869320277,-0.0653902394443429,4.4929,4.2233,6.000578690823291,0.6955620808915044,0.4972595319592821,Requires Buffer Layer (High Dislocation Risk)
Ba2MnTe3 / Ba3B6H2O13,Ba2MnTe3,Ba3B6H2O13,0.6194667968031873,80.17849832901543,0.020140841607163,0.6093963759996058,0.6295372176067688,73.96384906068876,89.68925892377717,1.0806169977268187,5.0891,4.0085,15.483711135885049,-1.4220896237823273,-0.0541599101908444,3.6507,3.942,7.979291642698663,0.6170858372681798,0.49703456567859283,Requires Buffer Layer (High Dislocation Risk)
