Material_Pair,Design_Thickness_nm,Design_Trap_Depth_eV,Voltage_Applied_V,Voltage_Effective_V,J_OFF_A_m2,J_ON_A_m2,I_OFF_A,I_ON_A
Candidate_0,2.0,0.4,-2.3,-2.3,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-2.25,-2.25,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-2.2,-2.2,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-2.15,-2.15,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-2.1,-2.1,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-2.05,-2.05,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-2.0,-2.0,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.95,-1.95,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.9,-1.9,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.85,-1.85,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.8,-1.8,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.75,-1.75,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.7,-1.7,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.65,-1.65,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.6,-1.6,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.55,-1.55,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.5,-1.5,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.45,-1.45,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.4,-1.4,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.35,-1.35,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.3,-1.3,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.25,-1.25,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.2,-1.2,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.15,-1.15,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,2.0,0.4,-1.1,-1.1,-9523815.665652141,-10000000.0,-9.523815665652141e-08,-1e-07
Candidate_0,2.0,0.4,-1.05,-1.05,-8519502.872872213,-9044502.872872213,-8.519502872872212e-08,-9.044502872872213e-08
Candidate_0,2.0,0.4,-1.0,-1.0,-7622362.064180854,-8122362.064180854,-7.622362064180854e-08,-8.122362064180854e-08
Candidate_0,2.0,0.4,-0.95,-0.95,-6819595.274829743,-7294595.274829743,-6.819595274829744e-08,-7.294595274829743e-08
Candidate_0,2.0,0.4,-0.9,-0.9,-6099969.754008823,-6549969.754008823,-6.099969754008823e-08,-6.549969754008823e-08
Candidate_0,2.0,0.4,-0.85,-0.85,-5453610.611235014,-5878610.611235014,-5.453610611235014e-08,-5.878610611235014e-08
Candidate_0,2.0,0.4,-0.8,-0.8,-4871819.693960729,-5271819.693960729,-4.871819693960729e-08,-5.271819693960729e-08
Candidate_0,2.0,0.4,-0.75,-0.75,-4346918.55682776,-4721918.55682776,-4.34691855682776e-08,-4.7219185568277604e-08
Candidate_0,2.0,0.4,-0.7,-0.7,-3872112.500539737,-4222112.500539737,-3.872112500539737e-08,-4.222112500539737e-08
Candidate_0,2.0,0.4,-0.65,-0.65,-3441372.720947377,-3766372.720947377,-3.441372720947377e-08,-3.766372720947377e-08
Candidate_0,2.0,0.4,-0.6,-0.6,-3049333.928099451,-3349333.928099451,-3.049333928099451e-08,-3.349333928099451e-08
Candidate_0,2.0,0.4,-0.55,-0.55,-2691205.1497802134,-2966205.1497802134,-2.6912051497802133e-08,-2.9662051497802134e-08
Candidate_0,2.0,0.4,-0.5,-0.5,-2362691.7592868973,-2532893.229404434,-2.3626917592868972e-08,-2.532893229404434e-08
Candidate_0,2.0,0.4,-0.45,-0.45,-2059927.0482427087,-2130549.281998721,-2.0599270482427087e-08,-2.130549281998721e-08
Candidate_0,2.0,0.4,-0.4,-0.4,-1779411.9029183576,-1807098.10856422,-1.7794119029183576e-08,-1.80709810856422e-08
Candidate_0,2.0,0.4,-0.35,-0.35,-1517961.3417647958,-1528094.3641858432,-1.5179613417647958e-08,-1.528094364185843e-08
Candidate_0,2.0,0.4,-0.3,-0.3,-1272656.838054904,-1276061.766135245,-1.272656838054904e-08,-1.276061766135245e-08
Candidate_0,2.0,0.4,-0.25,-0.25,-1040803.4895767891,-1041828.3951353702,-1.040803489576789e-08,-1.0418283951353702e-08
Candidate_0,2.0,0.4,-0.2,-0.2,-819891.2113455491,-820157.0416807496,-8.19891211345549e-09,-8.201570416807496e-09
Candidate_0,2.0,0.4,-0.15,-0.15,-607559.2207099367,-607614.738696328,-6.075592207099367e-09,-6.07614738696328e-09
Candidate_0,2.0,0.4,-0.1,-0.1,-401563.1597856598,-401571.283125141,-4.015631597856598e-09,-4.01571283125141e-09
Candidate_0,2.0,0.4,-0.05,-0.05,-199744.2600585592,-199744.8229052986,-1.997442600585592e-09,-1.9974482290529863e-09
Candidate_0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Candidate_0,2.0,0.4,0.05,0.05,199744.26005855872,199744.82290529815,1.9974426005855873e-09,1.9974482290529813e-09
Candidate_0,2.0,0.4,0.1,0.1,401563.1597856596,401571.28312514076,4.015631597856596e-09,4.015712831251408e-09
Candidate_0,2.0,0.4,0.15,0.15,607559.2207099389,607614.7386963302,6.075592207099389e-09,6.076147386963303e-09
Candidate_0,2.0,0.4,0.2,0.2,819891.2113455526,820157.0416807531,8.198912113455527e-09,8.20157041680753e-09
Candidate_0,2.0,0.4,0.25,0.25,1040803.4895767891,1041828.3951353702,1.040803489576789e-08,1.0418283951353702e-08
Candidate_0,2.0,0.4,0.3,0.3,1272656.8380549082,1276061.7661352493,1.2726568380549081e-08,1.2760617661352492e-08
Candidate_0,2.0,0.4,0.35,0.35,1517961.3417647968,1528094.3641858443,1.5179613417647968e-08,1.5280943641858444e-08
Candidate_0,2.0,0.4,0.4,0.4,1779411.9029183614,1807098.1085642239,1.7794119029183612e-08,1.8070981085642238e-08
Candidate_0,2.0,0.4,0.45,0.45,2059927.048242709,2130549.281998722,2.059927048242709e-08,2.1305492819987218e-08
Candidate_0,2.0,0.4,0.5,0.5,2362691.7592868973,2532893.229404434,2.3626917592868972e-08,2.532893229404434e-08
Candidate_0,2.0,0.4,0.55,0.55,2691205.1497802134,2966205.1497802134,2.6912051497802133e-08,2.9662051497802134e-08
Candidate_0,2.0,0.4,0.6,0.6,3049333.9280994507,3349333.9280994507,3.0493339280994504e-08,3.3493339280994505e-08
Candidate_0,2.0,0.4,0.65,0.65,3441372.720947383,3766372.720947383,3.441372720947383e-08,3.766372720947383e-08
Candidate_0,2.0,0.4,0.7,0.7,3872112.500539751,4222112.500539751,3.872112500539751e-08,4.222112500539751e-08
Candidate_0,2.0,0.4,0.75,0.75,4346918.55682776,4721918.55682776,4.34691855682776e-08,4.7219185568277604e-08
Candidate_0,2.0,0.4,0.8,0.8,4871819.693960737,5271819.693960737,4.871819693960737e-08,5.2718196939607374e-08
Candidate_0,2.0,0.4,0.85,0.85,5453610.611235014,5878610.611235014,5.453610611235014e-08,5.878610611235014e-08
Candidate_0,2.0,0.4,0.9,0.9,6099969.754008822,6549969.754008822,6.099969754008822e-08,6.549969754008822e-08
Candidate_0,2.0,0.4,0.95,0.95,6819595.274829742,7294595.274829742,6.819595274829742e-08,7.294595274829742e-08
Candidate_0,2.0,0.4,1.0,1.0,7622362.064180854,8122362.064180854,7.622362064180854e-08,8.122362064180854e-08
Candidate_0,2.0,0.4,1.05,1.05,8519502.872872213,9044502.872872213,8.519502872872212e-08,9.044502872872213e-08
Candidate_0,2.0,0.4,1.1,1.1,9523815.66565219,10000000.0,9.523815665652189e-08,1e-07
Candidate_0,2.0,0.4,1.15,1.15,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.2,1.2,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.25,1.25,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.3,1.3,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.35,1.35,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.4,1.4,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.45,1.45,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.5,1.5,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.55,1.55,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.6,1.6,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.65,1.65,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.7,1.7,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.75,1.75,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.8,1.8,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.85,1.85,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.9,1.9,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,1.95,1.95,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.0,2.0,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.05,2.05,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.1,2.1,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.15,2.15,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.2,2.2,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.25,2.25,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.3,2.3,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.35,2.35,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.4,2.4,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.45,2.45,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.5,2.5,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.55,2.55,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.6,2.6,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.65,2.65,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.7,2.7,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.75,2.75,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.8,2.8,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.85,2.85,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.9,2.9,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,2.95,2.95,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,2.0,0.4,3.0,3.0,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,-3.0,-3.0,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.95,-2.95,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.9,-2.9,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.85,-2.85,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.8,-2.8,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.75,-2.75,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.7,-2.7,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.65,-2.65,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.6,-2.6,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.55,-2.55,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.5,-2.5,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.45,-2.45,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.4,-2.4,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.35,-2.35,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.2,-2.3,-2.3,-8849339.512358382,-9616006.179025048,-8.849339512358383e-08,-9.616006179025048e-08
Candidate_0,3.0,0.2,-2.25,-2.25,-6632883.16232805,-7382883.16232805,-6.632883162328049e-08,-7.38288316232805e-08
Candidate_0,3.0,0.2,-2.2,-2.2,-4911701.77024457,-5645035.1035779035,-4.9117017702445705e-08,-5.645035103577904e-08
Candidate_0,3.0,0.2,-2.15,-2.15,-3590275.311363786,-4306941.9780304525,-3.590275311363786e-08,-4.3069419780304523e-08
Candidate_0,3.0,0.2,-2.1,-2.1,-2587965.673002855,-3287965.673002855,-2.5879656730028548e-08,-3.287965673002855e-08
Candidate_0,3.0,0.2,-2.05,-2.05,-1837341.2489726664,-2520674.5823059995,-1.8373412489726664e-08,-2.5206745823059996e-08
Candidate_0,3.0,0.2,-2.0,-2.0,-1282569.083940937,-1949235.7506076037,-1.282569083940937e-08,-1.949235750607604e-08
Candidate_0,3.0,0.2,-1.95,-1.95,-877915.735063433,-1527915.7350634327,-8.77915735063433e-09,-1.5279157350634326e-08
Candidate_0,3.0,0.2,-1.9,-1.9,-586468.1132888442,-1219801.4466221775,-5.864681132888442e-09,-1.2198014466221774e-08
Candidate_0,3.0,0.2,-1.85,-1.85,-379362.5597149527,-996029.2263816192,-3.793625597149527e-09,-9.960292263816192e-09
Candidate_0,3.0,0.2,-1.8,-1.8,-235974.6919349279,-835974.6919349278,-2.3597469193492787e-09,-8.359746919349279e-09
Candidate_0,3.0,0.2,-1.75,-1.75,-144140.28045605242,-727473.6137893857,-1.4414028045605243e-09,-7.274736137893856e-09
Candidate_0,3.0,0.2,-1.7,-1.7,-94686.90911357582,-661353.5757802424,-9.468690911357582e-10,-6.613535757802425e-09
Candidate_0,3.0,0.2,-1.65,-1.65,-71910.20837510083,-621910.2083751007,-7.191020837510084e-10,-6.2191020837510076e-09
Candidate_0,3.0,0.2,-1.6,-1.6,-59475.52171453401,-592808.8550478673,-5.947552171453401e-10,-5.928088550478673e-09
Candidate_0,3.0,0.2,-1.55,-1.55,-49975.28118820228,-566641.9478548688,-4.997528118820228e-10,-5.6664194785486886e-09
Candidate_0,3.0,0.2,-1.5,-1.5,-41831.69219836871,-541831.6921983686,-4.1831692198368715e-10,-5.418316921983686e-09
Candidate_0,3.0,0.2,-1.45,-1.45,-34885.6141094595,-518218.94744279276,-3.48856141094595e-10,-5.182189474427928e-09
Candidate_0,3.0,0.2,-1.4,-1.4,-29060.778066653256,-495727.4447333198,-2.9060778066653255e-10,-4.957274447333198e-09
Candidate_0,3.0,0.2,-1.35,-1.35,-24221.42064684001,-474221.4206468399,-2.422142064684001e-10,-4.7422142064683985e-09
Candidate_0,3.0,0.2,-1.3,-1.3,-20213.85915818095,-453547.19249151414,-2.0213859158180948e-10,-4.535471924915141e-09
Candidate_0,3.0,0.2,-1.25,-1.25,-16895.767617975784,-433562.4342846424,-1.6895767617975783e-10,-4.335624342846424e-09
Candidate_0,3.0,0.2,-1.2,-1.2,-14145.428880197593,-414145.4288801975,-1.4145428880197593e-10,-4.141454288801975e-09
Candidate_0,3.0,0.2,-1.15,-1.15,-11861.942009450193,-395195.2753427834,-1.1861942009450192e-10,-3.951952753427834e-09
Candidate_0,3.0,0.2,-1.1,-1.1,-9962.59368978603,-376629.2603564526,-9.96259368978603e-11,-3.766292603564526e-09
Candidate_0,3.0,0.2,-1.05,-1.05,-8379.786275783377,-358379.78627578326,-8.379786275783377e-11,-3.5837978627578325e-09
Candidate_0,3.0,0.2,-1.0,-1.0,-7058.264238385938,-340391.59757171926,-7.058264238385938e-11,-3.403915975717193e-09
Candidate_0,3.0,0.2,-0.95,-0.95,-5952.794660918093,-322619.4613275846,-5.952794660918093e-11,-3.226194613275846e-09
Candidate_0,3.0,0.2,-0.9,-0.9,-5026.2775900914985,-305026.27759009146,-5.0262775900914984e-11,-3.0502627759009145e-09
Candidate_0,3.0,0.2,-0.85,-0.85,-4248.219412772305,-287581.5527461056,-4.248219412772305e-11,-2.875815527461056e-09
Candidate_0,3.0,0.2,-0.8,-0.8,-3593.5015395192954,-270260.16820618586,-3.5935015395192955e-11,-2.7026016820618587e-09
Candidate_0,3.0,0.2,-0.75,-0.75,-3041.3863357543637,-253041.38633575433,-3.041386335754364e-11,-2.5304138633575435e-09
Candidate_0,3.0,0.2,-0.7,-0.7,-2574.7130252727434,-235908.04635860596,-2.5747130252727435e-11,-2.3590804635860596e-09
Candidate_0,3.0,0.2,-0.65,-0.65,-2179.2457223891543,-218845.91238905577,-2.179245722389154e-11,-2.1884591238905575e-09
Candidate_0,3.0,0.2,-0.6,-0.6,-1843.1434411343546,-201843.14344113422,-1.8431434411343547e-11,-2.018431434411342e-09
Candidate_0,3.0,0.2,-0.55,-0.55,-1556.5280583629662,-184889.86139169623,-1.5565280583629663e-11,-1.8488986139169623e-09
Candidate_0,3.0,0.2,-0.5,-0.5,-1311.1310540070594,-167977.79772067373,-1.3111310540070594e-11,-1.6797779772067373e-09
Candidate_0,3.0,0.2,-0.45,-0.45,-1100.00367788581,-151100.0036778857,-1.10000367788581e-11,-1.511000036778857e-09
Candidate_0,3.0,0.2,-0.4,-0.4,-917.278214230506,-134250.61154756378,-9.17278214230506e-12,-1.3425061154756379e-09
Candidate_0,3.0,0.2,-0.35,-0.35,-757.9704033367376,-117424.63707000327,-7.579704033367375e-12,-1.1742463707000327e-09
Candidate_0,3.0,0.2,-0.3,-0.3,-617.814968068412,-100617.81496806834,-6.17814968068412e-12,-1.0061781496806834e-09
Candidate_0,3.0,0.2,-0.25,-0.25,-493.1276851798163,-83826.46101851315,-4.931276851798163e-12,-8.382646101851314e-10
Candidate_0,3.0,0.2,-0.2,-0.2,-380.6886182093156,-67047.35528487588,-3.806886182093156e-12,-6.704735528487588e-10
Candidate_0,3.0,0.2,-0.15,-0.15,-277.6420524835788,-18880.802283295885,-2.7764205248357884e-12,-1.8880802283295886e-10
Candidate_0,3.0,0.2,-0.1,-0.1,-181.40939175556292,-3776.78621845214,-1.8140939175556292e-12,-3.77678621845214e-11
Candidate_0,3.0,0.2,-0.05,-0.05,-89.61182711729322,-447.6287892202562,-8.961182711729322e-13,-4.4762878922025615e-12
Candidate_0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Candidate_0,3.0,0.2,0.05,0.05,89.6118271172931,447.62878922026545,8.96118271172931e-13,4.476287892202654e-12
Candidate_0,3.0,0.2,0.1,0.1,181.40939175556284,3776.786218452202,1.8140939175556284e-12,3.776786218452202e-11
Candidate_0,3.0,0.2,0.15,0.15,277.6420524835804,18880.802283296125,2.776420524835804e-12,1.8880802283296126e-10
Candidate_0,3.0,0.2,0.2,0.2,380.68861820931807,67047.35528487603,3.80688618209318e-12,6.704735528487603e-10
Candidate_0,3.0,0.2,0.25,0.25,493.1276851798163,83826.46101851315,4.931276851798163e-12,8.382646101851314e-10
Candidate_0,3.0,0.2,0.3,0.3,617.814968068415,100617.81496806849,6.178149680684151e-12,1.0061781496806849e-09
Candidate_0,3.0,0.2,0.35,0.35,757.9704033367378,117424.63707000342,7.579704033367379e-12,1.1742463707000342e-09
Candidate_0,3.0,0.2,0.4,0.4,917.2782142305093,134250.61154756395,9.172782142305093e-12,1.3425061154756395e-09
Candidate_0,3.0,0.2,0.45,0.45,1100.0036778858102,151100.00367788583,1.1000036778858103e-11,1.5110000367788584e-09
Candidate_0,3.0,0.2,0.5,0.5,1311.1310540070594,167977.79772067373,1.3111310540070594e-11,1.6797779772067373e-09
Candidate_0,3.0,0.2,0.55,0.55,1556.528058362966,184889.86139169638,1.556528058362966e-11,1.8488986139169638e-09
Candidate_0,3.0,0.2,0.6,0.6,1843.1434411343544,201843.14344113437,1.8431434411343543e-11,2.018431434411344e-09
Candidate_0,3.0,0.2,0.65,0.65,2179.2457223891615,218845.9123890559,2.1792457223891616e-11,2.188459123890559e-09
Candidate_0,3.0,0.2,0.7,0.7,2574.7130252727616,235908.04635860614,2.5747130252727616e-11,2.3590804635860613e-09
Candidate_0,3.0,0.2,0.75,0.75,3041.3863357543637,253041.38633575433,3.041386335754364e-11,2.5304138633575435e-09
Candidate_0,3.0,0.2,0.8,0.8,3593.5015395193077,270260.16820618603,3.593501539519308e-11,2.7026016820618604e-09
Candidate_0,3.0,0.2,0.85,0.85,4248.219412772305,287581.5527461056,4.248219412772305e-11,2.875815527461056e-09
Candidate_0,3.0,0.2,0.9,0.9,5026.277590091498,305026.2775900916,5.026277590091498e-11,3.0502627759009157e-09
Candidate_0,3.0,0.2,0.95,0.95,5952.794660918093,322619.46132758475,5.952794660918093e-11,3.2261946132758475e-09
Candidate_0,3.0,0.2,1.0,1.0,7058.264238385938,340391.59757171926,7.058264238385938e-11,3.403915975717193e-09
Candidate_0,3.0,0.2,1.05,1.05,8379.786275783377,358379.78627578326,8.379786275783377e-11,3.5837978627578325e-09
Candidate_0,3.0,0.2,1.1,1.1,9962.593689786097,376629.2603564529,9.962593689786098e-11,3.766292603564529e-09
Candidate_0,3.0,0.2,1.15,1.15,11861.942009450191,395195.27534278354,1.1861942009450192e-10,3.951952753427835e-09
Candidate_0,3.0,0.2,1.2,1.2,14145.428880197593,414145.4288801976,1.4145428880197593e-10,4.141454288801976e-09
Candidate_0,3.0,0.2,1.25,1.25,16895.767617975784,433562.4342846424,1.6895767617975783e-10,4.335624342846424e-09
Candidate_0,3.0,0.2,1.3,1.3,20213.85915818095,453547.19249151414,2.0213859158180948e-10,4.535471924915141e-09
Candidate_0,3.0,0.2,1.35,1.35,24221.420646840088,474221.4206468402,2.422142064684009e-10,4.742214206468402e-09
Candidate_0,3.0,0.2,1.4,1.4,29060.77806665325,495727.44473332,2.906077806665325e-10,4.9572744473331994e-09
Candidate_0,3.0,0.2,1.45,1.45,34885.61410945949,518218.9474427928,3.488561410945949e-10,5.182189474427929e-09
Candidate_0,3.0,0.2,1.5,1.5,41831.69219836871,541831.6921983686,4.1831692198368715e-10,5.418316921983686e-09
Candidate_0,3.0,0.2,1.55,1.55,49975.28118820228,566641.9478548688,4.997528118820228e-10,5.6664194785486886e-09
Candidate_0,3.0,0.2,1.6,1.6,59475.52171453401,592808.8550478675,5.947552171453401e-10,5.928088550478675e-09
Candidate_0,3.0,0.2,1.65,1.65,71910.20837510086,621910.2083751009,7.191020837510086e-10,6.219102083751008e-09
Candidate_0,3.0,0.2,1.7,1.7,94686.90911357582,661353.5757802424,9.468690911357582e-10,6.613535757802425e-09
Candidate_0,3.0,0.2,1.75,1.75,144140.28045605242,727473.6137893857,1.4414028045605243e-09,7.274736137893856e-09
Candidate_0,3.0,0.2,1.8,1.8,235974.69193492914,835974.6919349292,2.3597469193492915e-09,8.359746919349292e-09
Candidate_0,3.0,0.2,1.85,1.85,379362.5597149551,996029.2263816218,3.793625597149551e-09,9.960292263816218e-09
Candidate_0,3.0,0.2,1.9,1.9,586468.1132888455,1219801.446622179,5.8646811328884555e-09,1.219801446622179e-08
Candidate_0,3.0,0.2,1.95,1.95,877915.7350634348,1527915.7350634348,8.779157350634348e-09,1.527915735063435e-08
Candidate_0,3.0,0.2,2.0,2.0,1282569.083940937,1949235.7506076037,1.282569083940937e-08,1.949235750607604e-08
Candidate_0,3.0,0.2,2.05,2.05,1837341.2489726816,2520674.5823060153,1.8373412489726816e-08,2.520674582306015e-08
Candidate_0,3.0,0.2,2.1,2.1,2587965.673002866,3287965.673002866,2.587965673002866e-08,3.2879656730028663e-08
Candidate_0,3.0,0.2,2.15,2.15,3590275.311363801,4306941.978030467,3.590275311363801e-08,4.3069419780304676e-08
Candidate_0,3.0,0.2,2.2,2.2,4911701.77024457,5645035.1035779035,4.9117017702445705e-08,5.645035103577904e-08
Candidate_0,3.0,0.2,2.25,2.25,6632883.16232805,7382883.16232805,6.632883162328049e-08,7.38288316232805e-08
Candidate_0,3.0,0.2,2.3,2.3,8849339.51235842,9616006.179025086,8.84933951235842e-08,9.616006179025085e-08
Candidate_0,3.0,0.2,2.35,2.35,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.4,2.4,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.45,2.45,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.5,2.5,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.55,2.55,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.6,2.6,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.65,2.65,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.7,2.7,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.75,2.75,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.8,2.8,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.85,2.85,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.9,2.9,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,2.95,2.95,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.2,3.0,3.0,10000000.0,10000000.0,1e-07,1e-07
Candidate_0,3.0,0.3,-3.0,-3.0,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.95,-2.95,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.9,-2.9,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.85,-2.85,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.8,-2.8,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.75,-2.75,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.7,-2.7,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.65,-2.65,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.6,-2.6,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.55,-2.55,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.5,-2.5,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.45,-2.45,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.4,-2.4,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_0,3.0,0.3,-2.35,-2.35,-10000000.0,-10000000.0,-1e-07,-1e-07
